FACT_SALES_ID,INVOICE_ID,CUSTOMER_ID,TRACK_ID,INVOICE_DATE_KEY,UNIT_PRICE,QUANTITY,EXTENDED_AMOUNT
1215,224,36,417,20230920,0.99,1,0.99
1216,224,36,418,20230920,0.99,1,0.99
1217,225,38,420,20230920,0.99,1,0.99
1218,225,38,422,20230920,0.99,1,0.99
1219,226,40,424,20230921,0.99,1,0.99
1220,226,40,426,20230921,0.99,1,0.99
1221,226,40,428,20230921,0.99,1,0.99
1222,226,40,430,20230921,0.99,1,0.99
1223,227,44,434,20230922,0.99,1,0.99
1224,227,44,438,20230922,0.99,1,0.99
1225,227,44,442,20230922,0.99,1,0.99
1226,227,44,446,20230922,0.99,1,0.99
1227,227,44,450,20230922,0.99,1,0.99
1228,227,44,454,20230922,0.99,1,0.99
1229,228,50,460,20230925,0.99,1,0.99
1230,228,50,466,20230925,0.99,1,0.99
1231,228,50,472,20230925,0.99,1,0.99
1232,228,50,478,20230925,0.99,1,0.99
1233,228,50,484,20230925,0.99,1,0.99
1234,228,50,490,20230925,0.99,1,0.99
1235,228,50,496,20230925,0.99,1,0.99
1236,228,50,502,20230925,0.99,1,0.99
1237,228,50,508,20230925,0.99,1,0.99
1238,229,59,517,20230930,0.99,1,0.99
1239,229,59,526,20230930,0.99,1,0.99
1240,229,59,535,20230930,0.99,1,0.99
1241,229,59,544,20230930,0.99,1,0.99
1242,229,59,553,20230930,0.99,1,0.99
1243,229,59,562,20230930,0.99,1,0.99
1244,229,59,571,20230930,0.99,1,0.99
1245,229,59,580,20230930,0.99,1,0.99
1246,229,59,589,20230930,0.99,1,0.99
1247,229,59,598,20230930,0.99,1,0.99
1248,229,59,607,20230930,0.99,1,0.99
1249,229,59,616,20230930,0.99,1,0.99
1250,229,59,625,20230930,0.99,1,0.99
1251,229,59,634,20230930,0.99,1,0.99
1252,230,14,648,20231008,0.99,1,0.99
1253,231,15,649,20231021,0.99,1,0.99
1254,231,15,650,20231021,0.99,1,0.99
1255,232,17,652,20231021,0.99,1,0.99
1256,232,17,654,20231021,0.99,1,0.99
1257,233,19,656,20231022,0.99,1,0.99
1258,233,19,658,20231022,0.99,1,0.99
1259,233,19,660,20231022,0.99,1,0.99
1260,233,19,662,20231022,0.99,1,0.99
1261,234,23,666,20231023,0.99,1,0.99
1262,234,23,670,20231023,0.99,1,0.99
1263,234,23,674,20231023,0.99,1,0.99
1264,234,23,678,20231023,0.99,1,0.99
1265,234,23,682,20231023,0.99,1,0.99
1266,234,23,686,20231023,0.99,1,0.99
1267,235,29,692,20231026,0.99,1,0.99
1268,235,29,698,20231026,0.99,1,0.99
1269,235,29,704,20231026,0.99,1,0.99
1270,235,29,710,20231026,0.99,1,0.99
1271,235,29,716,20231026,0.99,1,0.99
1272,235,29,722,20231026,0.99,1,0.99
1273,235,29,728,20231026,0.99,1,0.99
1274,235,29,734,20231026,0.99,1,0.99
1275,235,29,740,20231026,0.99,1,0.99
1276,236,38,749,20231031,0.99,1,0.99
1277,236,38,758,20231031,0.99,1,0.99
1278,236,38,767,20231031,0.99,1,0.99
1279,236,38,776,20231031,0.99,1,0.99
1280,236,38,785,20231031,0.99,1,0.99
1281,236,38,794,20231031,0.99,1,0.99
1282,236,38,803,20231031,0.99,1,0.99
1283,236,38,812,20231031,0.99,1,0.99
1284,236,38,821,20231031,0.99,1,0.99
1285,236,38,830,20231031,0.99,1,0.99
1286,236,38,839,20231031,0.99,1,0.99
1287,236,38,848,20231031,0.99,1,0.99
1288,236,38,857,20231031,0.99,1,0.99
1289,236,38,866,20231031,0.99,1,0.99
1290,237,52,880,20231108,0.99,1,0.99
1291,238,53,881,20231121,0.99,1,0.99
1292,238,53,882,20231121,0.99,1,0.99
1293,239,55,884,20231121,0.99,1,0.99
1294,239,55,886,20231121,0.99,1,0.99
1295,240,57,888,20231122,0.99,1,0.99
1296,240,57,890,20231122,0.99,1,0.99
1297,240,57,892,20231122,0.99,1,0.99
1298,240,57,894,20231122,0.99,1,0.99
1299,241,2,898,20231123,0.99,1,0.99
1300,241,2,902,20231123,0.99,1,0.99
1301,241,2,906,20231123,0.99,1,0.99
1302,241,2,910,20231123,0.99,1,0.99
1303,241,2,914,20231123,0.99,1,0.99
1304,241,2,918,20231123,0.99,1,0.99
1305,242,8,924,20231126,0.99,1,0.99
1306,242,8,930,20231126,0.99,1,0.99
1307,242,8,936,20231126,0.99,1,0.99
1308,242,8,942,20231126,0.99,1,0.99
1309,242,8,948,20231126,0.99,1,0.99
1310,242,8,954,20231126,0.99,1,0.99
1311,242,8,960,20231126,0.99,1,0.99
1312,242,8,966,20231126,0.99,1,0.99
1313,242,8,972,20231126,0.99,1,0.99
1314,243,17,981,20231201,0.99,1,0.99
1315,243,17,990,20231201,0.99,1,0.99
1316,243,17,999,20231201,0.99,1,0.99
1317,243,17,1008,20231201,0.99,1,0.99
1318,243,17,1017,20231201,0.99,1,0.99
1319,243,17,1026,20231201,0.99,1,0.99
1320,243,17,1035,20231201,0.99,1,0.99
1321,243,17,1044,20231201,0.99,1,0.99
1322,243,17,1053,20231201,0.99,1,0.99
1323,243,17,1062,20231201,0.99,1,0.99
1324,243,17,1071,20231201,0.99,1,0.99
1325,243,17,1080,20231201,0.99,1,0.99
1326,243,17,1089,20231201,0.99,1,0.99
1327,243,17,1098,20231201,0.99,1,0.99
1328,244,31,1112,20231209,0.99,1,0.99
1329,245,32,1113,20231222,0.99,1,0.99
1330,245,32,1114,20231222,0.99,1,0.99
1331,246,34,1116,20231222,0.99,1,0.99
1332,246,34,1118,20231222,0.99,1,0.99
1333,247,36,1120,20231223,0.99,1,0.99
1334,247,36,1122,20231223,0.99,1,0.99
1335,247,36,1124,20231223,0.99,1,0.99
1336,247,36,1126,20231223,0.99,1,0.99
1337,248,40,1130,20231224,0.99,1,0.99
1338,248,40,1134,20231224,0.99,1,0.99
1339,248,40,1138,20231224,0.99,1,0.99
1340,248,40,1142,20231224,0.99,1,0.99
1341,248,40,1146,20231224,0.99,1,0.99
1342,248,40,1150,20231224,0.99,1,0.99
1343,249,46,1156,20231227,0.99,1,0.99
1344,249,46,1162,20231227,0.99,1,0.99
1345,249,46,1168,20231227,0.99,1,0.99
1346,249,46,1174,20231227,0.99,1,0.99
1347,249,46,1180,20231227,0.99,1,0.99
1348,249,46,1186,20231227,0.99,1,0.99
1349,249,46,1192,20231227,0.99,1,0.99
1350,249,46,1198,20231227,0.99,1,0.99
1351,249,46,1204,20231227,0.99,1,0.99
1352,250,55,1213,20240101,0.99,1,0.99
1353,250,55,1222,20240101,0.99,1,0.99
1354,250,55,1231,20240101,0.99,1,0.99
1355,250,55,1240,20240101,0.99,1,0.99
1356,250,55,1249,20240101,0.99,1,0.99
1357,250,55,1258,20240101,0.99,1,0.99
1358,250,55,1267,20240101,0.99,1,0.99
1359,250,55,1276,20240101,0.99,1,0.99
1360,250,55,1285,20240101,0.99,1,0.99
1361,250,55,1294,20240101,0.99,1,0.99
1362,250,55,1303,20240101,0.99,1,0.99
1363,250,55,1312,20240101,0.99,1,0.99
1364,250,55,1321,20240101,0.99,1,0.99
1365,250,55,1330,20240101,0.99,1,0.99
1366,251,10,1344,20240109,0.99,1,0.99
1367,252,11,1345,20240122,0.99,1,0.99
1368,252,11,1346,20240122,0.99,1,0.99
1369,253,13,1348,20240122,0.99,1,0.99
1370,253,13,1350,20240122,0.99,1,0.99
1371,254,15,1352,20240123,0.99,1,0.99
1372,254,15,1354,20240123,0.99,1,0.99
1373,254,15,1356,20240123,0.99,1,0.99
1374,254,15,1358,20240123,0.99,1,0.99
1375,255,19,1362,20240124,0.99,1,0.99
1376,255,19,1366,20240124,0.99,1,0.99
1377,255,19,1370,20240124,0.99,1,0.99
1378,255,19,1374,20240124,0.99,1,0.99
1379,255,19,1378,20240124,0.99,1,0.99
1380,255,19,1382,20240124,0.99,1,0.99
1381,256,25,1388,20240127,0.99,1,0.99
1382,256,25,1394,20240127,0.99,1,0.99
1383,256,25,1400,20240127,0.99,1,0.99
1384,256,25,1406,20240127,0.99,1,0.99
1385,256,25,1412,20240127,0.99,1,0.99
1386,256,25,1418,20240127,0.99,1,0.99
1387,256,25,1424,20240127,0.99,1,0.99
1388,256,25,1430,20240127,0.99,1,0.99
1389,256,25,1436,20240127,0.99,1,0.99
1390,257,34,1445,20240201,0.99,1,0.99
1391,257,34,1454,20240201,0.99,1,0.99
1392,257,34,1463,20240201,0.99,1,0.99
1393,257,34,1472,20240201,0.99,1,0.99
1394,257,34,1481,20240201,0.99,1,0.99
1395,257,34,1490,20240201,0.99,1,0.99
1396,257,34,1499,20240201,0.99,1,0.99
1397,257,34,1508,20240201,0.99,1,0.99
1398,257,34,1517,20240201,0.99,1,0.99
1399,257,34,1526,20240201,0.99,1,0.99
1400,257,34,1535,20240201,0.99,1,0.99
1401,257,34,1544,20240201,0.99,1,0.99
1402,257,34,1553,20240201,0.99,1,0.99
1403,257,34,1562,20240201,0.99,1,0.99
1404,258,48,1576,20240209,0.99,1,0.99
1405,259,49,1577,20240222,0.99,1,0.99
1406,259,49,1578,20240222,0.99,1,0.99
1407,260,51,1580,20240222,0.99,1,0.99
1408,260,51,1582,20240222,0.99,1,0.99
1409,261,53,1584,20240223,0.99,1,0.99
1410,261,53,1586,20240223,0.99,1,0.99
1411,261,53,1588,20240223,0.99,1,0.99
1412,261,53,1590,20240223,0.99,1,0.99
1413,262,57,1594,20240224,0.99,1,0.99
1414,262,57,1598,20240224,0.99,1,0.99
1415,262,57,1602,20240224,0.99,1,0.99
1416,262,57,1606,20240224,0.99,1,0.99
1417,262,57,1610,20240224,0.99,1,0.99
1418,262,57,1614,20240224,0.99,1,0.99
1419,263,4,1620,20240227,0.99,1,0.99
1420,263,4,1626,20240227,0.99,1,0.99
1421,263,4,1632,20240227,0.99,1,0.99
1422,263,4,1638,20240227,0.99,1,0.99
1423,263,4,1644,20240227,0.99,1,0.99
1424,263,4,1650,20240227,0.99,1,0.99
1425,263,4,1656,20240227,0.99,1,0.99
1426,263,4,1662,20240227,0.99,1,0.99
1427,263,4,1668,20240227,0.99,1,0.99
1428,264,13,1677,20240303,0.99,1,0.99
1429,264,13,1686,20240303,0.99,1,0.99
1430,264,13,1695,20240303,0.99,1,0.99
1431,264,13,1704,20240303,0.99,1,0.99
1432,264,13,1713,20240303,0.99,1,0.99
1433,264,13,1722,20240303,0.99,1,0.99
1434,264,13,1731,20240303,0.99,1,0.99
1435,264,13,1740,20240303,0.99,1,0.99
1436,264,13,1749,20240303,0.99,1,0.99
1437,264,13,1758,20240303,0.99,1,0.99
1438,264,13,1767,20240303,0.99,1,0.99
1439,264,13,1776,20240303,0.99,1,0.99
1440,264,13,1785,20240303,0.99,1,0.99
1441,264,13,1794,20240303,0.99,1,0.99
1442,265,27,1808,20240311,0.99,1,0.99
1443,266,28,1809,20240324,0.99,1,0.99
1444,266,28,1810,20240324,0.99,1,0.99
1445,267,30,1812,20240324,0.99,1,0.99
1446,267,30,1814,20240324,0.99,1,0.99
1447,268,32,1816,20240325,0.99,1,0.99
1448,268,32,1818,20240325,0.99,1,0.99
1449,268,32,1820,20240325,0.99,1,0.99
1450,268,32,1822,20240325,0.99,1,0.99
1451,269,36,1826,20240326,0.99,1,0.99
1452,269,36,1830,20240326,0.99,1,0.99
1453,269,36,1834,20240326,0.99,1,0.99
1454,269,36,1838,20240326,0.99,1,0.99
1455,269,36,1842,20240326,0.99,1,0.99
1456,269,36,1846,20240326,0.99,1,0.99
1457,270,42,1852,20240329,0.99,1,0.99
1458,270,42,1858,20240329,0.99,1,0.99
1459,270,42,1864,20240329,0.99,1,0.99
1460,270,42,1870,20240329,0.99,1,0.99
1461,270,42,1876,20240329,0.99,1,0.99
1462,270,42,1882,20240329,0.99,1,0.99
1463,270,42,1888,20240329,0.99,1,0.99
1464,270,42,1894,20240329,0.99,1,0.99
1465,270,42,1900,20240329,0.99,1,0.99
1466,271,51,1909,20240403,0.99,1,0.99
1467,271,51,1918,20240403,0.99,1,0.99
1468,271,51,1927,20240403,0.99,1,0.99
1469,271,51,1936,20240403,0.99,1,0.99
1470,271,51,1945,20240403,0.99,1,0.99
1471,271,51,1954,20240403,0.99,1,0.99
1472,271,51,1963,20240403,0.99,1,0.99
1473,271,51,1972,20240403,0.99,1,0.99
1474,271,51,1981,20240403,0.99,1,0.99
1475,271,51,1990,20240403,0.99,1,0.99
1476,271,51,1999,20240403,0.99,1,0.99
1477,271,51,2008,20240403,0.99,1,0.99
1478,271,51,2017,20240403,0.99,1,0.99
1479,271,51,2026,20240403,0.99,1,0.99
1480,272,6,2040,20240411,0.99,1,0.99
1481,273,7,2041,20240424,0.99,1,0.99
1482,273,7,2042,20240424,0.99,1,0.99
1483,274,9,2044,20240424,0.99,1,0.99
1484,274,9,2046,20240424,0.99,1,0.99
1485,275,11,2048,20240425,0.99,1,0.99
1486,275,11,2050,20240425,0.99,1,0.99
1487,275,11,2052,20240425,0.99,1,0.99
1488,275,11,2054,20240425,0.99,1,0.99
1489,276,15,2058,20240426,0.99,1,0.99
1490,276,15,2062,20240426,0.99,1,0.99
1491,276,15,2066,20240426,0.99,1,0.99
1492,276,15,2070,20240426,0.99,1,0.99
1493,276,15,2074,20240426,0.99,1,0.99
1494,276,15,2078,20240426,0.99,1,0.99
1495,277,21,2084,20240429,0.99,1,0.99
1496,277,21,2090,20240429,0.99,1,0.99
1497,277,21,2096,20240429,0.99,1,0.99
1498,277,21,2102,20240429,0.99,1,0.99
1499,277,21,2108,20240429,0.99,1,0.99
1500,277,21,2114,20240429,0.99,1,0.99
1501,277,21,2120,20240429,0.99,1,0.99
1502,277,21,2126,20240429,0.99,1,0.99
1503,277,21,2132,20240429,0.99,1,0.99
1504,278,30,2141,20240504,0.99,1,0.99
1505,278,30,2150,20240504,0.99,1,0.99
1506,278,30,2159,20240504,0.99,1,0.99
1507,278,30,2168,20240504,0.99,1,0.99
1508,278,30,2177,20240504,0.99,1,0.99
1509,278,30,2186,20240504,0.99,1,0.99
1510,278,30,2195,20240504,0.99,1,0.99
1511,278,30,2204,20240504,0.99,1,0.99
1512,278,30,2213,20240504,0.99,1,0.99
1513,278,30,2222,20240504,0.99,1,0.99
1514,278,30,2231,20240504,0.99,1,0.99
1515,278,30,2240,20240504,0.99,1,0.99
1516,278,30,2249,20240504,0.99,1,0.99
1517,278,30,2258,20240504,0.99,1,0.99
1518,279,44,2272,20240512,0.99,1,0.99
1519,280,45,2273,20240525,0.99,1,0.99
1520,280,45,2274,20240525,0.99,1,0.99
1521,281,47,2276,20240525,0.99,1,0.99
1522,281,47,2278,20240525,0.99,1,0.99
1523,282,49,2280,20240526,0.99,1,0.99
1524,282,49,2282,20240526,0.99,1,0.99
1525,282,49,2284,20240526,0.99,1,0.99
1526,282,49,2286,20240526,0.99,1,0.99
1527,283,53,2290,20240527,0.99,1,0.99
1528,283,53,2294,20240527,0.99,1,0.99
1529,283,53,2298,20240527,0.99,1,0.99
1530,283,53,2302,20240527,0.99,1,0.99
1531,283,53,2306,20240527,0.99,1,0.99
1532,283,53,2310,20240527,0.99,1,0.99
1533,284,59,2316,20240530,0.99,1,0.99
1534,284,59,2322,20240530,0.99,1,0.99
1535,284,59,2328,20240530,0.99,1,0.99
1536,284,59,2334,20240530,0.99,1,0.99
1537,284,59,2340,20240530,0.99,1,0.99
1538,284,59,2346,20240530,0.99,1,0.99
1539,284,59,2352,20240530,0.99,1,0.99
1540,284,59,2358,20240530,0.99,1,0.99
1541,284,59,2364,20240530,0.99,1,0.99
1542,285,9,2373,20240604,0.99,1,0.99
1543,285,9,2382,20240604,0.99,1,0.99
1544,285,9,2391,20240604,0.99,1,0.99
1545,285,9,2400,20240604,0.99,1,0.99
1546,285,9,2409,20240604,0.99,1,0.99
1547,285,9,2418,20240604,0.99,1,0.99
1548,285,9,2427,20240604,0.99,1,0.99
1549,285,9,2436,20240604,0.99,1,0.99
1550,285,9,2445,20240604,0.99,1,0.99
1551,285,9,2454,20240604,0.99,1,0.99
1552,285,9,2463,20240604,0.99,1,0.99
1553,285,9,2472,20240604,0.99,1,0.99
1554,285,9,2481,20240604,0.99,1,0.99
1555,285,9,2490,20240604,0.99,1,0.99
1556,286,23,2504,20240612,0.99,1,0.99
1557,287,24,2505,20240625,0.99,1,0.99
1558,287,24,2506,20240625,0.99,1,0.99
1559,288,26,2508,20240625,0.99,1,0.99
1560,288,26,2510,20240625,0.99,1,0.99
1561,289,28,2512,20240626,0.99,1,0.99
1562,289,28,2514,20240626,0.99,1,0.99
1563,289,28,2516,20240626,0.99,1,0.99
1564,289,28,2518,20240626,0.99,1,0.99
1565,290,32,2522,20240627,0.99,1,0.99
1566,290,32,2526,20240627,0.99,1,0.99
1567,290,32,2530,20240627,0.99,1,0.99
1568,290,32,2534,20240627,0.99,1,0.99
1569,290,32,2538,20240627,0.99,1,0.99
1570,290,32,2542,20240627,0.99,1,0.99
1571,291,38,2548,20240630,0.99,1,0.99
1572,291,38,2554,20240630,0.99,1,0.99
1573,291,38,2560,20240630,0.99,1,0.99
1574,291,38,2566,20240630,0.99,1,0.99
1575,291,38,2572,20240630,0.99,1,0.99
1576,291,38,2578,20240630,0.99,1,0.99
1577,291,38,2584,20240630,0.99,1,0.99
1578,291,38,2590,20240630,0.99,1,0.99
1579,291,38,2596,20240630,0.99,1,0.99
1580,292,47,2605,20240705,0.99,1,0.99
1581,292,47,2614,20240705,0.99,1,0.99
1582,292,47,2623,20240705,0.99,1,0.99
1583,292,47,2632,20240705,0.99,1,0.99
1584,292,47,2641,20240705,0.99,1,0.99
1585,292,47,2650,20240705,0.99,1,0.99
1586,292,47,2659,20240705,0.99,1,0.99
1587,292,47,2668,20240705,0.99,1,0.99
1588,292,47,2677,20240705,0.99,1,0.99
1589,292,47,2686,20240705,0.99,1,0.99
1590,292,47,2695,20240705,0.99,1,0.99
1591,292,47,2704,20240705,0.99,1,0.99
1592,292,47,2713,20240705,0.99,1,0.99
1593,292,47,2722,20240705,0.99,1,0.99
1594,293,2,2736,20240713,0.99,1,0.99
1595,294,3,2737,20240726,0.99,1,0.99
1596,294,3,2738,20240726,0.99,1,0.99
1597,295,5,2740,20240726,0.99,1,0.99
1598,295,5,2742,20240726,0.99,1,0.99
1599,296,7,2744,20240727,0.99,1,0.99
1600,296,7,2746,20240727,0.99,1,0.99
1601,296,7,2748,20240727,0.99,1,0.99
1602,296,7,2750,20240727,0.99,1,0.99
1603,297,11,2754,20240728,0.99,1,0.99
1604,297,11,2758,20240728,0.99,1,0.99
1605,297,11,2762,20240728,0.99,1,0.99
1606,297,11,2766,20240728,0.99,1,0.99
1607,297,11,2770,20240728,0.99,1,0.99
1608,297,11,2774,20240728,0.99,1,0.99
1609,298,17,2780,20240731,0.99,1,0.99
1610,298,17,2786,20240731,0.99,1,0.99
1611,298,17,2792,20240731,0.99,1,0.99
1612,298,17,2798,20240731,0.99,1,0.99
1613,298,17,2804,20240731,0.99,1,0.99
1614,298,17,2810,20240731,0.99,1,0.99
1615,298,17,2816,20240731,0.99,1,0.99
1616,298,17,2822,20240731,1.99,1,1.99
1617,298,17,2828,20240731,1.99,1,1.99
1618,299,26,2837,20240805,1.99,1,1.99
1619,299,26,2846,20240805,1.99,1,1.99
1620,299,26,2855,20240805,1.99,1,1.99
1621,299,26,2864,20240805,1.99,1,1.99
1622,299,26,2873,20240805,1.99,1,1.99
1623,299,26,2882,20240805,1.99,1,1.99
1624,299,26,2891,20240805,1.99,1,1.99
1625,299,26,2900,20240805,1.99,1,1.99
1626,299,26,2909,20240805,1.99,1,1.99
1627,299,26,2918,20240805,1.99,1,1.99
1628,299,26,2927,20240805,0.99,1,0.99
1629,299,26,2936,20240805,0.99,1,0.99
1630,299,26,2945,20240805,0.99,1,0.99
1631,299,26,2954,20240805,0.99,1,0.99
1632,300,40,2968,20240813,0.99,1,0.99
1633,301,41,2969,20240826,0.99,1,0.99
1634,301,41,2970,20240826,0.99,1,0.99
1635,302,43,2972,20240826,0.99,1,0.99
1636,302,43,2974,20240826,0.99,1,0.99
1637,303,45,2976,20240827,0.99,1,0.99
1638,303,45,2978,20240827,0.99,1,0.99
1639,303,45,2980,20240827,0.99,1,0.99
1640,303,45,2982,20240827,0.99,1,0.99
1641,304,49,2986,20240828,0.99,1,0.99
1642,304,49,2990,20240828,0.99,1,0.99
1643,304,49,2994,20240828,0.99,1,0.99
1644,304,49,2998,20240828,0.99,1,0.99
1645,304,49,3002,20240828,0.99,1,0.99
1646,304,49,3006,20240828,0.99,1,0.99
1647,305,55,3012,20240831,0.99,1,0.99
1648,305,55,3018,20240831,0.99,1,0.99
1649,305,55,3024,20240831,0.99,1,0.99
1650,305,55,3030,20240831,0.99,1,0.99
1651,305,55,3036,20240831,0.99,1,0.99
1652,305,55,3042,20240831,0.99,1,0.99
1653,305,55,3048,20240831,0.99,1,0.99
1654,305,55,3054,20240831,0.99,1,0.99
1655,305,55,3060,20240831,0.99,1,0.99
1656,306,5,3069,20240905,0.99,1,0.99
1657,306,5,3078,20240905,0.99,1,0.99
1658,306,5,3087,20240905,0.99,1,0.99
1659,306,5,3096,20240905,0.99,1,0.99
1660,306,5,3105,20240905,0.99,1,0.99
1661,306,5,3114,20240905,0.99,1,0.99
1662,306,5,3123,20240905,0.99,1,0.99
1663,306,5,3132,20240905,0.99,1,0.99
1664,306,5,3141,20240905,0.99,1,0.99
1665,306,5,3150,20240905,0.99,1,0.99
1666,306,5,3159,20240905,0.99,1,0.99
1667,306,5,3168,20240905,1.99,1,1.99
1668,306,5,3177,20240905,1.99,1,1.99
1669,306,5,3186,20240905,1.99,1,1.99
1670,307,19,3200,20240913,1.99,1,1.99
1671,308,20,3201,20240926,1.99,1,1.99
1672,308,20,3202,20240926,1.99,1,1.99
1673,309,22,3204,20240926,1.99,1,1.99
1674,309,22,3206,20240926,1.99,1,1.99
1675,310,24,3208,20240927,1.99,1,1.99
1676,310,24,3210,20240927,1.99,1,1.99
1677,310,24,3212,20240927,1.99,1,1.99
1678,310,24,3214,20240927,1.99,1,1.99
1679,311,28,3218,20240928,1.99,1,1.99
1680,311,28,3222,20240928,1.99,1,1.99
1681,311,28,3226,20240928,1.99,1,1.99
1682,311,28,3230,20240928,1.99,1,1.99
1683,311,28,3234,20240928,1.99,1,1.99
1684,311,28,3238,20240928,1.99,1,1.99
1685,312,34,3244,20241001,1.99,1,1.99
1686,312,34,3250,20241001,1.99,1,1.99
1687,312,34,3256,20241001,0.99,1,0.99
1688,312,34,3262,20241001,0.99,1,0.99
1689,312,34,3268,20241001,0.99,1,0.99
1690,312,34,3274,20241001,0.99,1,0.99
1691,312,34,3280,20241001,0.99,1,0.99
1692,312,34,3286,20241001,0.99,1,0.99
1693,312,34,3292,20241001,0.99,1,0.99
1694,313,43,3301,20241006,0.99,1,0.99
1695,313,43,3310,20241006,0.99,1,0.99
1696,313,43,3319,20241006,0.99,1,0.99
1697,313,43,3328,20241006,0.99,1,0.99
1698,313,43,3337,20241006,1.99,1,1.99
1699,313,43,3346,20241006,1.99,1,1.99
1700,313,43,3355,20241006,0.99,1,0.99
1701,313,43,3364,20241006,1.99,1,1.99
1702,313,43,3373,20241006,0.99,1,0.99
1703,313,43,3382,20241006,0.99,1,0.99
1704,313,43,3391,20241006,0.99,1,0.99
1705,313,43,3400,20241006,0.99,1,0.99
1706,313,43,3409,20241006,0.99,1,0.99
1707,313,43,3418,20241006,0.99,1,0.99
1708,314,57,3432,20241014,0.99,1,0.99
1709,315,58,3433,20241027,0.99,1,0.99
1710,315,58,3434,20241027,0.99,1,0.99
1711,316,1,3436,20241027,0.99,1,0.99
1712,316,1,3438,20241027,0.99,1,0.99
1713,317,3,3440,20241028,0.99,1,0.99
1714,317,3,3442,20241028,0.99,1,0.99
1715,317,3,3444,20241028,0.99,1,0.99
1716,317,3,3446,20241028,0.99,1,0.99
1717,318,7,3450,20241029,0.99,1,0.99
1718,318,7,3454,20241029,0.99,1,0.99
1719,318,7,3458,20241029,0.99,1,0.99
1720,318,7,3462,20241029,0.99,1,0.99
1721,318,7,3466,20241029,0.99,1,0.99
1722,318,7,3470,20241029,0.99,1,0.99
1723,319,13,3476,20241101,0.99,1,0.99
1724,319,13,3482,20241101,0.99,1,0.99
1725,319,13,3488,20241101,0.99,1,0.99
1726,319,13,3494,20241101,0.99,1,0.99
1727,319,13,3500,20241101,0.99,1,0.99
1728,319,13,3,20241101,0.99,1,0.99
1729,319,13,9,20241101,0.99,1,0.99
1730,319,13,15,20241101,0.99,1,0.99
1731,319,13,21,20241101,0.99,1,0.99
1732,320,22,30,20241106,0.99,1,0.99
1733,320,22,39,20241106,0.99,1,0.99
1734,320,22,48,20241106,0.99,1,0.99
1735,320,22,57,20241106,0.99,1,0.99
1736,320,22,66,20241106,0.99,1,0.99
1737,320,22,75,20241106,0.99,1,0.99
1738,320,22,84,20241106,0.99,1,0.99
1739,320,22,93,20241106,0.99,1,0.99
1740,320,22,102,20241106,0.99,1,0.99
1741,320,22,111,20241106,0.99,1,0.99
1742,320,22,120,20241106,0.99,1,0.99
1743,320,22,129,20241106,0.99,1,0.99
1744,320,22,138,20241106,0.99,1,0.99
1745,320,22,147,20241106,0.99,1,0.99
1746,321,36,161,20241114,0.99,1,0.99
1747,322,37,162,20241127,0.99,1,0.99
1748,322,37,163,20241127,0.99,1,0.99
1749,323,39,165,20241127,0.99,1,0.99
1750,323,39,167,20241127,0.99,1,0.99
1751,324,41,169,20241128,0.99,1,0.99
1752,324,41,171,20241128,0.99,1,0.99
1753,324,41,173,20241128,0.99,1,0.99
1754,324,41,175,20241128,0.99,1,0.99
1755,325,45,179,20241129,0.99,1,0.99
1756,325,45,183,20241129,0.99,1,0.99
1757,325,45,187,20241129,0.99,1,0.99
1758,325,45,191,20241129,0.99,1,0.99
1759,325,45,195,20241129,0.99,1,0.99
1760,325,45,199,20241129,0.99,1,0.99
1761,326,51,205,20241202,0.99,1,0.99
1762,326,51,211,20241202,0.99,1,0.99
1763,326,51,217,20241202,0.99,1,0.99
1764,326,51,223,20241202,0.99,1,0.99
1765,326,51,229,20241202,0.99,1,0.99
1766,326,51,235,20241202,0.99,1,0.99
1767,326,51,241,20241202,0.99,1,0.99
1768,326,51,247,20241202,0.99,1,0.99
1769,326,51,253,20241202,0.99,1,0.99
1770,327,1,262,20241207,0.99,1,0.99
1771,327,1,271,20241207,0.99,1,0.99
1772,327,1,280,20241207,0.99,1,0.99
1773,327,1,289,20241207,0.99,1,0.99
1774,327,1,298,20241207,0.99,1,0.99
1775,327,1,307,20241207,0.99,1,0.99
1776,327,1,316,20241207,0.99,1,0.99
1777,327,1,325,20241207,0.99,1,0.99
1778,327,1,334,20241207,0.99,1,0.99
1779,327,1,343,20241207,0.99,1,0.99
1780,327,1,352,20241207,0.99,1,0.99
1781,327,1,361,20241207,0.99,1,0.99
1782,327,1,370,20241207,0.99,1,0.99
1783,327,1,379,20241207,0.99,1,0.99
1784,328,15,393,20241215,0.99,1,0.99
1785,329,16,394,20241228,0.99,1,0.99
1786,329,16,395,20241228,0.99,1,0.99
1787,330,18,397,20241228,0.99,1,0.99
1788,330,18,399,20241228,0.99,1,0.99
1789,331,20,401,20241229,0.99,1,0.99
1790,331,20,403,20241229,0.99,1,0.99
1791,331,20,405,20241229,0.99,1,0.99
1792,331,20,407,20241229,0.99,1,0.99
1793,332,24,411,20241230,0.99,1,0.99
1794,332,24,415,20241230,0.99,1,0.99
1795,332,24,419,20241230,0.99,1,0.99
1796,332,24,423,20241230,0.99,1,0.99
1797,332,24,427,20241230,0.99,1,0.99
1798,332,24,431,20241230,0.99,1,0.99
1799,333,30,437,20250102,0.99,1,0.99
1800,333,30,443,20250102,0.99,1,0.99
1801,333,30,449,20250102,0.99,1,0.99
